text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,trust
Cay thế nhờ. Nó đi mà k rủ mình:)),1,0,2026-01-14T19:15:33.000Z,suberlin25251325,https://www.tiktok.com/@ducvietnews/video/7595246973146385686,7220910971422180357,7595298005311357728,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/f22a8f18567b3656f21f01b1cd379e6b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=89a8a57c&x-expires=1768554000&x-signature=C1suiw%2FFwHsUKt2P1GP5ls91XIE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
Lên túm nó về ah ơi. 😂,0,0,2026-01-15T01:12:33.000Z,user6302304059700,https://www.tiktok.com/@ducvietnews/video/7595246973146385686,6864963164569060353,7595389837692715809,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8a3a445c75d6c16ea62451149a63144b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=73185ee5&x-expires=1768554000&x-signature=C98am%2B%2BfRESXs8e7QiE18i%2BbGmk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
bình thường a ơi. bảo nv đi không rủ a đi luôn . l😂,0,1,2026-01-14T22:53:02.000Z,rosele198,https://www.tiktok.com/@ducvietnews/video/7595246973146385686,6933144116437353477,7595353966802141985,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1c74d697ae15106b14017aad9dd294f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=402842cb&x-expires=1768554000&x-signature=mahg1HlPN83%2FnX%2FyFLvIghnNEG4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
Content này hay anh 🤣,1,1,2026-01-14T16:42:26.000Z,_k.vzui11_,https://www.tiktok.com/@ducvietnews/video/7595246973146385686,6528925853316300801,7595258549052621575,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a96578b28174523ed7d40a1482c81465~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ff0c4a91&x-expires=1768554000&x-signature=5e3Rqmd8efOtYLpR4yKG4pKbDWQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
😚😚😚,0,0,2026-01-15T04:48:08.000Z,liu.minh.trang,https://www.tiktok.com/@ducvietnews/video/7595246973146385686,6643391053163511809,7595445556429882128,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e273ff12a582c62bd095eb55ce89394f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1a458ad9&x-expires=1768554000&x-signature=Tfo7EyWW8%2BAQffi4b8%2BYdaOlolQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
nhìn cái ảnh đại diện video là biết quằn quá lun rồi,1,2,2026-01-13T15:28:06.000Z,sjkpwkkj,https://www.tiktok.com/@hooioiho/video/7594814732977179922,7232518658319320069,7594868306105451272,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1f5bf84acb6e70494b24889beaa60a34~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=00540a6c&x-expires=1768554000&x-signature=JIqiuLnnNKdvKq%2FKK%2B2LDJop5Uc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
Sốp ơi sốp có full không ạ? 😭 Bài nì tui khều anh 4 5 lần ở HN rồi mà không được 😭😭😭😭,0,3,2026-01-14T04:51:49.000Z,miclee,https://www.tiktok.com/@hooioiho/video/7594814732977179922,64790359221772288,7595075393167524616,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/14b7991ae72af4b528436a84a10a5cee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=be17bf18&x-expires=1768554000&x-signature=LA2EW6iRwRTxFtcxlmZHOodk0nU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
"Ước gì có show nào a hát full list Cạn dòng nc mắt, màu nc mắt, thay tâm đổi lòng, kết thúc như bao người, thế giới mất đi 1 ng, tìm nhau ko.",3,2,2026-01-13T12:40:57.000Z,peony9252,https://www.tiktok.com/@hooioiho/video/7594814732977179922,7522902072087528456,7594825236282327816,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d15b266c100b265ed7beebea016bc355~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=31b5f123&x-expires=1768554000&x-signature=JtBIXED3StsmubZybiq5tPOnDII%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
"1,5 tỷ đến 2 tỷ một người … chứa 10 ngàn trừ thuỷ thủ còn 7500 người Mỗi chuyển thu về lợi nhuận 50/100 cũng khoảng 5 ngàn tỷ.. 6 chuyến hoàn vốn.😂😂",172,76,2023-07-22T09:33:28.000Z,vodanhnonames,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7076809217676248066,7258573717231207174,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ecce7c3974c3edb2b4e7e5b6c6a51627~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=72cd32e5&x-expires=1768554000&x-signature=rChpf6%2FK3rQlZUwUXMQSPDK%2Fd2Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
nothing is wrong with this 5th vid.,112,4,2024-09-27T19:11:30.000Z,kriszambo,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,6731734322841994245,7419402142454219542,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0721d6a0cb61b49a0cc8e28da3358a18~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a819be4e&x-expires=1768554000&x-signature=gt%2B85pfE8FHcyyTsn8l2GwvEJEA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
ko bao giờ được lên chiếc này,0,1,2023-08-28T16:11:50.000Z,boyloi672,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,6849376082580390918,7272406558854710018,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7335061939740999688~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4aaec342&x-expires=1768554000&x-signature=BCtz%2FhcNLTJVVkx5eIFs3qrBBvQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
tui năm nay 60t mới vừa được đi trên titok,1,1,2023-08-29T08:43:38.000Z,user9024117346181,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7244865653173076998,7272662102216278786,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/39a82796ecd4de7e95d19a3e3391ca52~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ee6c833d&x-expires=1768554000&x-signature=c7OlP3iTYSbPukDlfyASrZESIlY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
"có sổ hộ nghèo ,đi có giảm tiền hk ta",2,5,2023-07-22T03:12:01.000Z,honggiau1990,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,6811073090933048322,7258475398249579270,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7325134055945535495~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2d1d47ba&x-expires=1768554000&x-signature=3Fx0Y5Mjcs1EqxJ57FCYMYqcmJc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
càng to thì càng nguy hiểm lớn. nói thật mình rất sợ thuyền kiểu này,2,4,2023-07-23T09:54:51.000Z,trangminck83,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7000360511939527685,7258950224504734491,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/f9c4198e6945dc2f8839b560794f1ec0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=40125552&x-expires=1768554000&x-signature=Q4DNmYOhooCwxKll484e45xEgMc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
Tập đoàn điện lực mà ko lỗ là làm dc 2 chiếc như này rồi,400,35,2023-07-22T14:03:53.000Z,vodanphuong102,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7103698822950061057,7258643410202231558,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/9c2d91c9ffd07a594348e7c015e60f1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=309a2c48&x-expires=1768554000&x-signature=W1rZtzZ2%2BImyjW%2FjYfhAf7i169g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
ước,1,3,2023-07-25T10:26:16.000Z,lm.lisa2,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7165861010246747137,7259700589629981441,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/44cd678424dad899c94eaad9498d86a5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f9bef58f&x-expires=1768554000&x-signature=cNXxufPKOCwD1JPyTIQqjALusWc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
đi 1 lần bao nhiêu v,1,3,2023-07-25T12:59:18.000Z,kiet.xecuoc69,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7082314951520322587,7259740030326686465,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/87dab21b5b6f2c95c718ff3f037c6e07~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e2a070cc&x-expires=1768554000&x-signature=imKQ1eO66ItE5pkjTUsyqGPNvc0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
Để tui tính xem. 2tỷ để đc đến 52 điểm du lịch trên thế giới. Chưa tính chi phí sinh hoạt trên thuyền. Thôi đi ngủ 😂,2,7,2023-07-22T04:33:19.000Z,honcathegioi82,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7029758551716037658,7258496369962386182,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/21bac0000a57a1b18a2863abcc3d9431~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dde21a7f&x-expires=1768554000&x-signature=WABYj%2FkT5M9SQ69OTSeckx1X9Ws%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
đứa nào nói tiền k wan trọng,1,5,2023-07-23T12:44:19.000Z,79797979phongtran,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,6954135335945536513,7258993975923081989,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d6b709b15fbaeed703742a14ee76dc02~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=76a7fcc0&x-expires=1768554000&x-signature=MlxHCEGnGUYf7VRSyAfM6LQUj%2B4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
nhìn cái ống khói là biết,0,4,2023-08-06T02:30:21.000Z,tongthanh2408,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7035956907186127873,7264030959523349255,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3efaae59751dfc465c5441013c981e22~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f6deb32f&x-expires=1768554000&x-signature=EcjdYaXxMFrvDjx5gn%2FY78RdRas%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
đi chuyến lấy vốn lại rồi,2,3,2023-07-21T23:27:25.000Z,usern93gl2574l,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,6952383320370725890,7258417516572803845,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b65bebf94bf0f9b5e3117abe544d32ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c8274137&x-expires=1768554000&x-signature=3p0fHJ%2FQNwyStM3kCebS%2BkSVqgA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
Phần Lan đỉnh quá,1,3,2023-08-30T05:47:21.000Z,nganprincess,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,6571212067898376193,7272987780422271752,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bbfc4c94e98716149422ad57d1e52185~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ecabab83&x-expires=1768554000&x-signature=4q%2FYRy8N9psrodo6xhBe8GK%2F%2Bdo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
30k tỷ vnd à,2,6,2023-07-22T01:23:28.000Z,thl80,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7117564219918697498,7258447453052142342,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fa22dbe3f16bc6eb2a5b1bdb79f08a90~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=527ddb44&x-expires=1768554000&x-signature=XxbPE6I8UqbK2UwBq3kjok4MuNs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
Mình cũng dạo mà dạo trên tiktot,1,2,2023-07-28T04:41:03.000Z,huynh_tuan_86,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,6617658661128323073,7260724876415042305,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7321282550645571589~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a937f9aa&x-expires=1768554000&x-signature=XtpBHwt%2F2wcEQzV2jrt%2FQKCAKRU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
Đừng giống như tàu Titanic là dk,5,6,2023-07-22T08:22:20.000Z,bnghoa53,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7209516363789911048,7258555375246426886,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/7375697574290227232~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e1ea619b&x-expires=1768554000&x-signature=mqlYT6lV0t%2Fp2GxLX6gYN3gnaSI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
Trên tàu có phố đèn đỏ ko nhỉ không có là không vui,1,2,2023-08-30T12:22:30.000Z,jqkqka21,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7115549593714099227,7273089628998107909,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0f4e96ba7bfc8a3e0f4ac45b154148ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3c32284a&x-expires=1768554000&x-signature=Dl4MvqeD9%2B3vjBElEB4ijNZHqPk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
Ngoài này mình mua hộp 5 có hk ta 😂,1,3,2023-07-22T13:52:28.000Z,chuyen.2309,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,6789572037616141313,7258640480807568134,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/0a4fe189cfee0f6b8d9e61926b591b43~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b4e3b993&x-expires=1768554000&x-signature=wqFuPBOeF1YHZWqci5MVCN3qBME%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
mua vé ở đâu tôi muốn đặt vé cả gđ ❤❤❤,2,5,2023-07-22T10:21:30.000Z,duongle1191,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7186689877713536001,7258586091468784389,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/7350808811289968672~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6a61fcf2&x-expires=1768554000&x-signature=ysOPeT6qu4W3t2f6szGs5A%2FijaA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
Sóng thần kiểu: ….,2,4,2023-08-02T15:07:36.000Z,tuannguyen3508,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7115961527412392961,7262741805539230482,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9d740ace1349e8978d8b737c4e28e26b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d468659c&x-expires=1768554000&x-signature=YfsgQ4a2Irx%2FZehtyoNEiVVm12Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
30.000 tỉ việt nam nhiều quan mua dc..😂,4,6,2023-07-22T06:43:35.000Z,jdjdksnxnxnxnxnx,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,6843749022604968962,7258529958505923333,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/c2684716b0574a7401e998fce10d3442~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7b773d5d&x-expires=1768554000&x-signature=RSI9e1zpu0eIz3noHY%2F0Nr5KWvU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
nêu co 20 tỷ minh cũng muôn đi hhi,3,3,2023-07-22T20:59:55.000Z,doilacatbuiphudu,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,6824125288357594113,7258750605152633605,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a94933329ae923b52cab9d1fbd4906e1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=805e012f&x-expires=1768554000&x-signature=CslWp6J1tlx3LIIjCY8jilghQeo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
Chiếc này ak .. hôm qua tôi mới đi .. êm lém ae 😂😂...,1,4,2023-08-29T08:36:16.000Z,thah_rcing2k,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,6844825128271315970,7272660228428497672,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/38bbf0bf977936ecaaecb1628c142fae~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ee516163&x-expires=1768554000&x-signature=bzcieJN7jT4QQLBq1TD1SiIZRgs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
Lại nói bảo ko bao giờ chìm dj,0,3,2023-07-29T14:45:57.000Z,namlam428,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7063464263738131457,7261251884697142017,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/38ff886e81801e9a0047cbc5f836a34f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=57ae1065&x-expires=1768554000&x-signature=tRUlAQF4mEwwfQoDUeIo%2Bnm%2Bl%2BM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
muốn đi một lần ...nhưng mà sợ say sóng lắm 😂,2,3,2023-07-24T14:42:03.000Z,usera6pxkbvnac,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,6700426960860644354,7259395449918948101,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7329317805478641666~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=74f8d9d8&x-expires=1768554000&x-signature=DcrH%2F59ptejhxfMPSiwQqnJp4as%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
Vừa về hôm qua xong 😁😁 nói chung cũng tạm .,0,3,2023-08-29T11:59:01.000Z,anhanhlp,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7028606457961563138,7272712472842748690,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7f7021fba80d7dfbf3c5e5c7aad49f93~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3b882033&x-expires=1768554000&x-signature=VyEzq%2F0xkM653KLaIueKOK4JM%2B0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
có đi qua Mỹ ko bạn hihi,0,2,2023-07-28T07:49:46.000Z,sng.bi91,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7120227851907171330,7260773516562924290,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7255255250785337350~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ff36e117&x-expires=1768554000&x-signature=UHVHhQ7%2B8lV9O0wemCW8O5J%2BUO0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
Bác vượng sao ko mua mấy chiếc nhỉ,0,5,2023-08-29T04:28:43.000Z,quang.lm20,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7267000309763294213,7272596456660452103,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/05ef984aff0bcb9c157136e360ecac01~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=deed310e&x-expires=1768554000&x-signature=dqvoUJd5WdvU5pL6PhRCGh4gZNk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
mua 2 vé cho mh và cô bồ rồi . đang định đi thì bị vk gọi dậy phơi quần áo. bực cả mình 😳,2,3,2023-08-01T10:08:04.000Z,khacminh.huyen,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,6747791119315436546,7262293486380417793,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7328454702666874881~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2adc8d30&x-expires=1768554000&x-signature=0AbvvztD%2B%2Fv51396QbJbrSQy5k0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,
🥰🥰🥰,0,0,2026-01-15T03:07:34.000Z,v.huyn2471,https://www.tiktok.com/@fadibomedia/video/7595412027372260615,7513377691942028295,7595419624234943240,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7846a2475f444b58539c4df5c9080b9d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d0137b6a&x-expires=1768554000&x-signature=YPoMSeBPr%2FWDNI%2BP6T3L5nPdVaQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,
xin nhận vía tài lộc và may mắn,0,0,2026-01-15T03:05:50.000Z,gm.trn540,https://www.tiktok.com/@fadibomedia/video/7595412027372260615,7461603471033926664,7595419178065445640,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/492dc89a3219e78b14802e5b946b2a8a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=449ada00&x-expires=1768554000&x-signature=c1KBrKHQJXZn3%2B9xuzXDl73GBds%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,
Mình đã dc đi 2 lần trên chiếc thuyền này trên cả tuyệt vời. Phục vụ rất chu đáo,737,114,2023-07-22T08:38:16.000Z,user1543447343153,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7054398354038375425,7258559473878631174,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/266994de4d2ab733509c602909632f81~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9bc15bf&x-expires=1768554000&x-signature=3WFK2ll8nDH%2BdN53akqgSKOtDm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
bro traveling while shopping,10,0,2023-09-11T12:02:39.000Z,not._.alli,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7270127708487009286,7277537491930022662,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c581887e2739b4928528d98ce42c6276~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=22723ef6&x-expires=1768554000&x-signature=9LpFYDwRkEWHzEI%2FA020FYuvPPo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
làm dưới tàu cùng nhau nhưng k dễ gặp mặt nhau 😅,309,17,2023-07-22T05:14:04.000Z,user7821484997477,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,6917267474535056386,7258506855420576517,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/300ca2fa9d73640f14455f6ca79d1f52~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=36218ac3&x-expires=1768554000&x-signature=w0zt5xZCvqBz9rV71MtQECiovdU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
chuẩn bị vào lịch sử titanic thứ hai,0,1,2023-07-22T03:15:07.000Z,chanhnguyen8223,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,7178481537837876226,7258476241576002309,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/09aa9917bfaa21efac946d7f8a57fa70~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a5679095&x-expires=1768554000&x-signature=GYlLiz2tdYv78vT9wJplUbRgHfQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
Cái này mà chìm thì nhanh hơn Titanic,0,14,2023-07-22T04:02:18.000Z,dangtu910,https://www.tiktok.com/@phuclong1905/video/7258252678982143250,6724577898247947265,7258488365758464773,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d94f097ae3d9578bafa3a6449f8e4c31~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b46e51a9&x-expires=1768554000&x-signature=5Y4JsXT7pL%2FwwWTmr%2BttzVa7UXM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,
