,text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,trust
1309,This is so entertaining and amazing I like the glimpses of the routines,1,1,2026-01-11T04:21:34.000Z,xoey_andersonn,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
1310,Girl I watched your stunt routine and wow that was so insanely good,1,1,2026-01-11T18:39:02.000Z,chloejones1212,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
1311,BRO I LOCE THIS,1,0,2026-01-11T05:16:21.000Z,unicornslayrr,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
1312,I miss these days.. im 27 now and I miss every single thing about competition cheer. 🥹🤍,1,0,2026-01-11T11:10:27.000Z,zo.moon143,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,-1
1313,My queens,1,1,2026-01-11T04:45:34.000Z,makayla_fifita,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
1314,Someone let me and Sienna sing the national anthem at a basketball game,1,0,2026-01-11T04:23:12.000Z,xoey_andersonn,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,1
1315,unfortunately i was banished from this competition 😒,0,1,2026-01-11T03:43:42.000Z,addi_walje,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,-1
1316,this is pure chaos,0,1,2026-01-11T03:37:16.000Z,flakerzz9,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,-1
1317,imnotgunnalandit-me,0,2,2026-01-11T03:31:23.000Z,aniroske,https://www.tiktok.com/@cloeeryan/video/7593939894733442334,0
1318,I need a mini cow so bad,60,2,2025-09-24T01:54:09.000Z,itsfluffyy,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,-1
1319,I need one!!!!,6,1,2025-09-23T16:04:20.000Z,debbiemcdaniel34,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,-1
1320,Need address for pick up please. 🤣,30,1,2025-09-23T03:22:06.000Z,proudladyfarmer85,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,0
1321,Sweetness personified! 🥰,10,0,2025-09-23T03:00:01.000Z,sandianne07,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1322,What the cuteness overload is all this? 🥰🥰🥰🥰🥰🥰🥰,6,0,2025-09-23T00:08:10.000Z,candyvelkinburg,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1323,I love the grass puppies,8,0,2025-09-23T03:03:13.000Z,edq2010,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1324,,1,0,2025-05-26T23:01:34.000Z,uhaidan,https://www.tiktok.com/@hannahbaskins25/video/7508892402560634142,0
1325,Elevating excellence,2,0,2025-05-27T16:03:19.000Z,adambg1413,https://www.tiktok.com/@hannahbaskins25/video/7508892402560634142,1
1326,these people know how to werkkkk,0,0,2025-05-27T03:03:59.000Z,beth_startt,https://www.tiktok.com/@hannahbaskins25/video/7508892402560634142,1
1327,hard at work 🙂‍↕️,1,1,2025-05-26T23:01:12.000Z,kenzie.ybarra,https://www.tiktok.com/@hannahbaskins25/video/7508892402560634142,-1
1328,,1,1,2025-05-26T23:02:41.000Z,uhaidan,https://www.tiktok.com/@hannahbaskins25/video/7508892402560634142,0
1329,,0,0,2025-05-26T23:02:27.000Z,uhaidan,https://www.tiktok.com/@hannahbaskins25/video/7508892402560634142,0
1330,,1,1,2025-05-26T23:01:30.000Z,uhaidan,https://www.tiktok.com/@hannahbaskins25/video/7508892402560634142,0
1331,,1,0,2025-05-26T23:02:06.000Z,uhaidan,https://www.tiktok.com/@hannahbaskins25/video/7508892402560634142,0
1332,,1,0,2025-05-26T23:02:53.000Z,uhaidan,https://www.tiktok.com/@hannahbaskins25/video/7508892402560634142,0
1333,@kenzer y it always comes back to this for me.,0,1,2025-11-05T05:41:05.000Z,hannahbaskins25,https://www.tiktok.com/@hannahbaskins25/video/7508892402560634142,1
1334,🥺🥺🥺,1,0,2025-05-26T23:01:00.000Z,kenzie.ybarra,https://www.tiktok.com/@hannahbaskins25/video/7508892402560634142,1
1335,All my baddies in one place,1,1,2025-05-26T23:52:35.000Z,katiegrace1510,https://www.tiktok.com/@hannahbaskins25/video/7508892402560634142,1
1336,Bros gona miss it🫤,4,1,2024-03-18T10:56:54.000Z,noah_cullen27,https://www.tiktok.com/@bruhmatty/video/7347563001551113518,0
1337,I miss bike with the homies 🥲,7,2,2024-03-18T05:15:35.000Z,brandoncummings09,https://www.tiktok.com/@bruhmatty/video/7347563001551113518,-1
1338,highland trails drop😍,6,0,2024-03-18T12:45:51.000Z,alex_full_throttle,https://www.tiktok.com/@bruhmatty/video/7347563001551113518,1
1339,i miss highland,2,1,2024-03-18T19:58:45.000Z,gardyyyy35,https://www.tiktok.com/@bruhmatty/video/7347563001551113518,0
1340,Feining for bike szn,2,1,2024-03-18T05:14:23.000Z,daniel.k111,https://www.tiktok.com/@bruhmatty/video/7347563001551113518,1
1341,Is that the highland trails drop 🔥🔥🔥,3,0,2024-03-18T21:35:01.000Z,tannersticco,https://www.tiktok.com/@bruhmatty/video/7347563001551113518,-1
1342,Bros made a highland add,6,0,2024-03-18T10:31:29.000Z,sam_mather,https://www.tiktok.com/@bruhmatty/video/7347563001551113518,1
1343,Highland is home season 3 by bruhmatty,3,0,2024-03-18T14:31:18.000Z,griffinbrill_,https://www.tiktok.com/@bruhmatty/video/7347563001551113518,1
1344,almost summer,0,0,2024-03-18T06:21:03.000Z,oceanusb,https://www.tiktok.com/@bruhmatty/video/7347563001551113518,0
1345,@deexter,0,4,2025-03-05T20:20:06.000Z,rye_mvv,https://www.tiktok.com/@bruhmatty/video/7347563001551113518,-1
1346,Bros in a video game,1,0,2024-03-18T06:02:14.000Z,trey_c315,https://www.tiktok.com/@bruhmatty/video/7347563001551113518,1
1347,"omg the cutest fur baby, I want one. ❤❤❤❤",0,0,2025-11-04T19:03:47.000Z,glammydawn,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1348,My heart just skipped a beat❣️,0,0,2025-11-16T20:55:08.000Z,cfairchildart,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,-1
1349,OMG I want them both ❤️❤️❤,3,2,2025-09-24T17:38:14.000Z,ter.bear111,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1350,But can we cuddle them???😍,1,1,2025-11-09T20:26:37.000Z,ash2603,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,0
1351,Awwwwwwwww,139,0,2025-09-27T12:56:28.000Z,isaac.s686,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,-1
1352,I want one so bad!!! 🥰 so darn cute!!,3,1,2025-09-24T18:18:08.000Z,lillylundgren003,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1353,I need a mini cow!!!!! 🐮 🎀🤎,13,4,2025-09-24T07:33:28.000Z,dancergirl_85,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1354,Awe give me all the fluffy cows!!!!,3,1,2025-09-23T19:13:20.000Z,lbubbles90,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1355,I want one🥰🥰,4,1,2025-09-25T21:26:00.000Z,kathy.lemon,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1356,Too cute 🥰,3,0,2025-09-23T23:52:07.000Z,jannie2349,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1357,Beautiful,9,1,2025-09-24T23:39:34.000Z,christinebradleyp0,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1358,I NEEEEEEEED!,4,1,2025-09-25T14:41:33.000Z,martalocklear,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,-1
1359,i want those precious baby 😍😁,3,1,2025-09-23T20:58:10.000Z,alexajdr,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1360,I want one!!!!! ❤️but I don’t think my HOA will allow lol,4,1,2025-09-23T19:02:12.000Z,irishgurl705,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,-1
1361,cowwwe cute,21,1,2025-09-23T10:49:59.000Z,rebecca.godsey,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1362,I want one,2,1,2025-09-25T10:23:11.000Z,morganjohn32,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1363,Are you for real!!!!!!! MY GODDD 🥰,3,0,2025-09-24T15:48:02.000Z,angt754,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1364,thank you for sharing with us. 💖🤩💕,3,0,2025-09-23T18:54:51.000Z,einnocnrj,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1365,Sweet babies 🥰,3,0,2025-09-23T13:45:06.000Z,themrsf2015,https://www.tiktok.com/@highlandsoftheheartland_/video/7553039796000623927,1
1366,🥰🥰🥰,1,0,2025-04-26T05:38:01.000Z,yamile.hernandez1,https://www.tiktok.com/@theworldwideguide_/video/7497447216966028590,1
1367,Numbers 20:10-11 ….Read the Most High Truth !,2,0,2024-02-09T03:50:45.000Z,adira.daughterofzion,https://www.tiktok.com/@adira.daughterofzion/video/7333442921632501035,1
1368,Revelation 21:1-2,1,0,2024-02-09T09:15:55.000Z,adira.daughterofzion,https://www.tiktok.com/@adira.daughterofzion/video/7333442921632501035,1
1369,Matthew 22:14,1,0,2024-02-09T09:17:04.000Z,adira.daughterofzion,https://www.tiktok.com/@adira.daughterofzion/video/7333442921632501035,1
1370,John 20:28-29,1,0,2024-02-09T09:21:38.000Z,adira.daughterofzion,https://www.tiktok.com/@adira.daughterofzion/video/7333442921632501035,1
1371,GENESIS 2:6-10 Black Rock (South Pole ),1,0,2024-02-19T02:46:09.000Z,adira.daughterofzion,https://www.tiktok.com/@adira.daughterofzion/video/7333442921632501035,1
1372,"The Haggis have entered the AI chat, 😂🙌🏻",3155,7,2025-06-06T06:30:53.000Z,scottish_mum_,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1373,No sure about the Scottish accent 🏴󠁧󠁢󠁳󠁣󠁴󠁿,898,36,2025-06-06T06:47:11.000Z,db81114,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,-1
1374,Great. AI went to Edinburgh and St Andrews Uni,1155,6,2025-06-06T06:57:08.000Z,bockjackson,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1375,"Managed tae get some signal up here in the Glen (currently up a tree), thanks for the support guys!",108,2,2025-06-06T15:50:41.000Z,highland.haggis.s,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1376,"He’s too cute, needs a tough pal with a more aggressive accent 😁😂😂",65,1,2025-06-06T09:57:32.000Z,tessdev50,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1377,"For those who do not understand and need further explanation, I would like to explain it as thoroughly as possible. Since I have taken the time to learn and seriously study the topic, I am sure that anyone who listens to this explanation will be able to understand it easily. I will try to use the language as easily as possible and try to avoid technical terms that may confuse it so that everyone can apply it and convey it correctly. First of all, you need to understand that everything in the world, both natural and artificial, always has a place to go, nothing happens irrationally, everything is logical and scientifically explainable, and as a person who has studied and reviewed this data for a long time, I am ready to explain this to you in the most detailed way. Explaining it scientifically requires the use of proven data and principles. The principles that I will explain are not just weightless words or stories that do not support it. I will try to illustrate and use scientific reasoning so that everyone can easily understand it and certainly apply it. I assure you, no one can explain it as easily as me. Whether it is for physics, chemistry, biology or even mathematics, I am ready to give you examples from everyday life. But in this case, to give you a short summary and a simpler scientific explanation, I have to say that it has the most obvious explanation, and the answer is, I don't know.",0,3,2025-06-08T18:08:40.000Z,reeceb2024,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1378,"I'd be careful, the kubula kingdom is near",0,0,2025-09-02T11:48:04.000Z,lothainbuses,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,0
1379,How come AI can speak Scottish but can’t understand it??!,24,0,2025-06-08T20:08:18.000Z,fergusmcdowall467,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,-1
1380,We need sheep for Welsh next 😂,25,3,2025-06-06T08:30:42.000Z,tormentedunicorn,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,0
1381,SCOOOTLAAAND FOOOREEEVAR,51,0,2025-06-06T09:41:02.000Z,railwayfan124,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,-1
1382,i fell its not a proper Scotish accent if i can still understand it 🤔,89,2,2025-06-06T07:45:41.000Z,yetanotherpigeon,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,-1
1383,I'm living for these right now 🤣🤣,3,0,2025-06-14T09:43:00.000Z,laurajmumof4,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1384,Will see you soon my friend,5,0,2025-06-09T14:24:50.000Z,bigfootbigshoe,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1385,awe I love this. instant follow 👏👏👏 🫂🏴󠁧󠁢󠁳󠁣󠁴󠁿,11,0,2025-06-06T11:59:57.000Z,ine8141,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1386,Outdoor boys didn’t die for this,7,0,2025-06-09T17:15:23.000Z,iraftiktok,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1387,immediately followed,1,0,2025-06-09T14:04:46.000Z,skylinebutmakeit4door,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1388,As a Glaswegian I think your Scottish accent is good👌 it’s defo giving Edinburgh/ somewhere in Scotland 😂😂😂,3,0,2025-06-07T15:44:30.000Z,silentwatcher40,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1389,Haggis is my favourite animal,0,1,2025-06-08T02:00:10.000Z,nhuguzzler114,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1390,😂 actually obsessed!!,60,0,2025-06-06T04:44:50.000Z,highlandeatssleep,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1391,"Making the haggis real, I love that",0,1,2025-06-20T13:24:23.000Z,superlee77,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1392,need mermaids next for sure 💗,2,0,2025-06-06T14:24:38.000Z,db81114,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1393,Wee Haggis has left some emotional baggage back home. 👍😂,1,0,2025-06-07T19:49:58.000Z,forgetfullyeti,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1394,should of had a highlands accent,2,0,2025-06-06T17:34:09.000Z,offical_cyriel.dessers9,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,0
1395,Try giving him a Scottish acent 🙈,2,0,2025-06-07T06:05:22.000Z,merlemutt,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,-1
1396,YASSS finally a Scottish wan 👌,1,0,2025-06-06T11:40:41.000Z,scottishlassie33,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1397,BRILLIANT,1,0,2025-06-06T08:16:43.000Z,cardo6465,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1398,@IRN-BRU it's a wild Haggis 😆,1,0,2025-06-13T20:47:10.000Z,marie_d_89,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1399,I know haggis were real. I knew they were lying yo me.,1,1,2025-06-06T11:04:22.000Z,rag_n_bone_man94,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,-1
1400,This has replaced Outdoor boys for us.,4,0,2025-06-06T10:53:56.000Z,albanwr7,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1401,A haggis that looks like a beaver? Now that’s clever. 🤣,1,0,2025-06-06T14:38:21.000Z,haggis36,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1402,I've Neva seen a wild haggis so never confirmed the two leg story.. two long legs two short so they get stuck running the Grampians...,0,5,2025-06-08T19:06:22.000Z,catfeet40,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,-1
1403,I didn't know I needed this.,0,0,2025-06-09T01:18:36.000Z,neonkharma,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,0
1404,You are doing good bro 😂,0,0,2025-06-12T19:36:29.000Z,cleanslice_asmr,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1405,You cookin fr 🔥🔥,0,0,2025-06-11T21:45:37.000Z,milodamonkey,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1406,the huge😂😂😂,0,0,2025-06-10T17:49:12.000Z,pandbigfootvlog,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1407,very good creativity,0,0,2025-06-18T12:29:49.000Z,monkeybili,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1408,there's a small hint of Steve Marsh in there 😅,0,0,2025-08-22T12:37:58.000Z,anadin87,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,0
1409,,0,0,2025-06-13T03:23:00.000Z,heathereaton56,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,0
1410,Aww ur so cute!!!!,0,0,2025-06-15T17:48:42.000Z,anniewilliamson47,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1411,a wee handsome guy 🥰🤣,0,0,2025-07-05T01:40:27.000Z,user2501612439536,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1412,I'm sure I seen him the day 👍,0,0,2025-06-11T15:57:09.000Z,scottfree049,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1413,"oh i love this
.😂😂😂❤️",0,0,2025-06-08T08:19:10.000Z,sarahmottram6,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1414,love it Archie laughing my head off can't wait for Andy to see this lol,0,0,2025-06-09T10:26:33.000Z,annette.mcculloch,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1415,@Scottish survival expert how does this wee Haggis remind me of u 😂xx,0,0,2025-06-09T06:17:41.000Z,lorna_marie77,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1416,🔥🆃🅴🅰🅼🆆🅾🆁🅺🔥,0,0,2025-08-16T09:31:19.000Z,next_up_cj,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1417,,0,0,2025-06-10T00:53:24.000Z,thiago_alcantara777,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,0
1418,I thought haggis was a cooked sheep's stomach,0,0,2025-06-10T20:27:27.000Z,getitnash502,https://www.tiktok.com/@highland.haggis.s/video/7512614615646244118,1
1419,Tự dưng nghĩ tới Hiền Lương 😌😌😌,1004,10,2026-01-10T06:41:17.000Z,ninhninh840,https://www.tiktok.com/@tiin.vn/video/7593617885055028500,1
1420,Ôiiii hiền lương ơiiiii,208,2,2026-01-10T09:00:28.000Z,congchua2030,https://www.tiktok.com/@tiin.vn/video/7593617885055028500,0
